日期,開盤,最高,最低,收盤,漲跌,成交量,成交金,本益比,漲%
2014/08/13,13.70,14.25,13.60,14.25,0.55,"92,519","1,293,614",50.89,4.01%
2014/08/12,13.95,13.95,13.70,13.70,-0.25,"39,566","545,777",48.93,-1.79%
2014/08/11,13.75,13.95,13.65,13.95,0.40,"69,402","960,717",49.82,2.95%
2014/08/08,13.65,13.70,13.30,13.55,-0.10,"57,433","773,329",48.39,-0.73%
2014/08/07,13.80,13.85,13.50,13.65,-0.05,"59,026","806,816",48.75,-0.36%
2014/08/06,13.90,14.00,13.20,13.70,-0.30,"121,708","1,653,331",48.93,-2.14%
2014/08/05,14.30,14.40,14.00,14.00,-0.15,"57,327","813,618",50,-1.06%
2014/08/04,14.35,14.45,14.15,14.15,-0.05,"58,079","831,127",50.54,-0.35%
2014/08/01,13.90,14.30,13.85,14.20,-0.10,"62,723","883,604",50.71,-0.70%
2014/07/31,14.45,14.50,14.10,14.30,-0.15,"86,636","1,235,005",51.07,-1.04%
2014/07/30,14.15,14.50,13.85,14.45,0.30,"136,948","1,954,313",51.61,2.12%
2014/07/29,15.40,15.50,14.10,14.15,-1.00,"336,888","4,953,542",36.28,-6.60%
2014/07/28,15.10,15.40,15.05,15.15,0.20,"158,697","2,411,189",38.85,1.34%
2014/07/25,15.15,15.25,14.90,14.95,-0.15,"87,799","1,318,436",38.33,-0.99%
2014/07/24,15.10,15.40,15.10,15.10,0.05,"150,322","2,291,399",38.72,0.33%
2014/07/22,15.00,15.10,14.75,15.05,0.10,"83,019","1,241,232",38.59,0.67%
2014/07/21,15.20,15.25,14.90,14.95,-0.10,"87,732","1,324,610",38.33,-0.66%
2014/07/18,14.85,15.20,14.85,15.05,0.10,"91,276","1,372,847",38.59,0.67%
2014/07/17,14.85,15.20,14.85,14.95,0.15,"126,303","1,894,399",38.33,1.01%
2014/07/16,14.95,15.10,14.60,14.80,-0.35,"118,580","1,757,584",37.95,-2.31%
2014/07/15,15.30,15.40,14.95,15.15,-0.05,"108,741","1,646,378",38.85,-0.33%
2014/07/14,15.00,15.50,14.95,15.20,0.40,"172,861","2,641,167",38.97,2.70%
2014/07/11,14.80,14.90,14.45,14.80,0.00,"138,376","2,028,975",37.95,0.00%
2014/07/10,14.90,14.95,14.50,14.80,-0.10,"200,684","2,951,960",37.95,-0.67%
2014/07/09,15.00,15.25,14.70,14.90,-0.25,"168,346","2,511,321",38.21,-1.65%
2014/07/08,15.70,15.75,15.15,15.15,-0.40,"178,564","2,759,899",38.85,-2.57%
2014/07/07,15.45,15.95,15.30,15.55,0.25,"210,331","3,295,708",39.87,1.63%
2014/07/04,15.55,15.55,15.10,15.30,-0.25,"137,281","2,098,237",39.23,-1.61%
2014/07/03,15.50,15.70,15.25,15.55,0.20,"208,136","3,219,722",39.87,1.30%
2014/07/02,14.75,15.40,14.75,15.35,0.95,"367,103","5,524,693",39.36,6.60%
2014/07/01,14.05,14.70,14.00,14.40,0.40,"265,672","3,820,788",36.92,2.86%
2014/06/30,13.30,14.00,13.30,14.00,0.90,"186,891","2,577,359",35.9,6.87%
2014/06/27,13.30,13.40,13.05,13.10,-0.10,"250,331","3,322,949",33.59,-0.76%
2014/06/26,12.45,13.20,12.45,13.20,0.85,"264,614","3,437,852",33.85,6.88%
2014/06/25,12.15,12.35,12.10,12.35,0.20,"57,866","709,437",31.67,1.65%
2014/06/24,12.10,12.20,12.00,12.15,0.05,"33,805","408,851",31.15,0.41%
2014/06/23,12.30,12.40,12.05,12.10,-0.10,"68,468","837,054",31.03,-0.82%
2014/06/20,12.30,12.45,12.20,12.20,0.00,"74,744","919,701",31.28,0.00%
2014/06/19,12.20,12.40,12.20,12.20,0.05,"59,867","734,851",31.28,0.41%
2014/06/18,12.30,12.35,12.00,12.15,-0.15,"64,872","788,355",31.15,-1.22%
2014/06/17,12.25,12.30,12.05,12.30,0.10,"51,550","627,917",31.54,0.82%
2014/06/16,12.35,12.40,12.20,12.20,-0.10,"47,303","582,851",31.28,-0.81%
2014/06/13,12.30,12.40,12.20,12.30,0.00,"53,433","657,734",31.54,0.00%
2014/06/12,12.40,12.50,12.30,12.30,-0.20,"67,053","830,088",31.54,-1.60%
2014/06/11,12.20,12.60,12.15,12.50,0.35,"89,972","1,115,501",32.05,2.88%
2014/06/10,12.30,12.35,12.10,12.15,-0.15,"67,250","819,884",31.15,-1.22%
2014/06/09,12.40,12.65,12.30,12.30,-0.10,"99,907","1,243,532",31.54,-0.81%
2014/06/06,12.00,12.45,11.95,12.40,0.45,"120,497","1,475,305",31.79,3.77%
2014/06/05,12.15,12.15,11.90,11.95,-0.20,"59,970","719,736",30.64,-1.65%
2014/06/04,11.95,12.25,11.90,12.15,0.30,"125,889","1,519,844",31.15,2.53%
2014/06/03,11.85,11.90,11.70,11.85,0.00,"37,457","442,225",30.38,0.00%
2014/05/30,11.70,11.85,11.55,11.85,0.20,"72,136","845,843",30.38,1.72%
2014/05/29,11.85,11.85,11.65,11.65,-0.15,"29,717","348,416",29.87,-1.27%
2014/05/28,11.70,11.80,11.70,11.80,0.20,"36,696","431,274",30.26,1.72%
2014/05/27,11.80,11.85,11.60,11.60,-0.15,"40,501","473,053",29.74,-1.28%
2014/05/26,12.00,12.05,11.75,11.75,-0.15,"50,346","599,088",30.13,-1.26%
2014/05/23,11.85,12.00,11.85,11.90,0.10,"78,134","931,519",30.51,0.85%
2014/05/22,11.80,11.90,11.70,11.80,0.10,"73,354","867,642",30.26,0.85%
2014/05/21,11.70,11.85,11.65,11.70,0.10,"99,794","1,173,373",30,0.86%
2014/05/20,11.70,11.80,11.50,11.60,-0.05,"62,181","724,752",29.74,-0.43%
2014/05/19,11.60,11.95,11.60,11.65,0.25,"164,327","1,935,415",29.87,2.19%
2014/05/16,11.35,11.40,11.20,11.40,0.05,"41,894","474,340",29.23,0.44%
2014/05/15,11.35,11.40,11.25,11.35,0.00,"26,176","296,816",29.1,0.00%
2014/05/14,11.35,11.40,11.25,11.35,0.05,"43,941","498,212",29.1,0.44%
2014/05/13,11.35,11.40,11.25,11.30,0.10,"49,996","565,833",28.97,0.89%
2014/05/12,11.25,11.45,11.15,11.20,0.00,"72,315","817,504",28.72,0.00%
2014/05/09,11.30,11.35,11.15,11.20,-0.10,"52,058","586,059",28.72,-0.88%
2014/05/08,11.30,11.45,11.20,11.30,0.10,"71,883","814,012",28.97,0.89%
2014/05/07,11.15,11.50,11.10,11.20,0.20,"165,741","1,876,160",28.72,1.82%
2014/05/06,11.10,11.15,10.90,11.00,-0.10,"42,384","466,062",19.64,-0.90%
2014/05/05,10.75,11.10,10.70,11.10,0.40,"63,181","688,678",19.82,3.74%
2014/05/02,10.55,10.70,10.50,10.70,0.30,"30,027","319,373",19.11,2.88%
2014/04/30,10.55,10.65,10.40,10.40,-0.20,"27,703","290,453",18.57,-1.89%
2014/04/29,10.70,10.75,10.55,10.60,-0.10,"25,514","270,652",18.93,-0.93%
2014/04/28,10.30,10.70,10.30,10.70,0.15,"50,268","528,767",19.11,1.42%
2014/04/25,11.05,11.10,10.50,10.55,-0.50,"81,788","878,959",18.84,-4.52%
2014/04/24,11.20,11.20,11.00,11.05,-0.15,"58,075","643,071",19.73,-1.34%
2014/04/23,11.50,11.55,11.10,11.20,-0.25,"80,881","910,906",20,-2.18%
2014/04/22,11.50,11.75,11.40,11.45,0.10,"107,348","1,242,390",20.45,0.88%
2014/04/21,11.30,11.50,11.20,11.35,0.05,"62,200","707,245",20.27,0.44%
2014/04/18,11.30,11.35,11.15,11.30,0.10,"35,981","405,155",20.18,0.89%
2014/04/17,11.40,11.50,11.20,11.20,-0.10,"44,491","503,113",20,-0.88%
2014/04/16,11.05,11.35,11.00,11.30,0.25,"57,408","644,145",20.18,2.26%
2014/04/15,11.25,11.40,11.00,11.05,-0.20,"68,308","762,983",19.73,-1.78%
2014/04/14,11.40,11.50,11.25,11.25,-0.15,"32,530","368,101",20.09,-1.32%
2014/04/11,11.45,11.60,11.35,11.40,-0.20,"80,353","919,887",20.36,-1.72%
2014/04/10,11.80,11.95,11.55,11.60,0.10,"153,322","1,799,375",20.71,0.87%
2014/04/09,11.30,11.50,11.30,11.50,0.25,"112,435","1,286,974",20.54,2.22%
2014/04/08,11.40,11.45,11.20,11.25,-0.15,"89,984","1,017,817",20.09,-1.32%
2014/04/07,10.90,11.40,10.80,11.40,0.50,"188,911","2,115,820",20.36,4.59%
2014/04/03,10.60,11.05,10.60,10.90,0.30,"151,418","1,649,079",19.46,2.83%
2014/04/02,10.80,10.85,10.60,10.60,-0.10,"76,803","824,573",18.93,-0.93%
2014/04/01,10.40,10.80,10.40,10.70,0.25,"107,587","1,146,820",19.11,2.39%
2014/03/31,10.40,10.45,10.30,10.45,0.15,"40,446","420,103",18.66,1.46%
2014/03/28,10.35,10.45,10.25,10.30,-0.05,"39,613","409,304",18.39,-0.48%
2014/03/27,10.45,10.50,10.30,10.35,0.00,"39,874","413,541",18.48,0.00%
2014/03/26,10.30,10.55,10.30,10.35,0.10,"54,160","564,386",18.48,0.98%
2014/03/25,10.25,10.35,10.25,10.25,0.00,"28,416","292,229",18.3,0.00%
2014/03/24,10.30,10.40,10.10,10.25,-0.15,"23,242","238,205",18.3,-1.44%
2014/03/21,10.35,10.50,10.30,10.40,0.10,"44,859","465,276",18.57,0.97%
2014/03/20,10.35,10.40,10.30,10.30,-0.15,"30,025","310,337",18.39,-1.44%
2014/03/19,10.55,10.60,10.40,10.45,0.00,"28,579","299,304",18.66,0.00%
2014/03/18,10.65,10.75,10.45,10.45,-0.10,"49,079","520,807",18.66,-0.95%
2014/03/17,10.35,10.60,10.30,10.55,0.25,"63,413","665,584",18.84,2.43%
2014/03/14,10.35,10.45,10.30,10.30,-0.10,"35,154","363,602",18.39,-0.96%
2014/03/13,10.45,10.55,10.35,10.40,0.00,"47,332","494,266",18.57,0.00%
2014/03/12,10.30,10.40,10.30,10.40,0.05,"22,508","232,974",18.57,0.48%
2014/03/11,10.35,10.40,10.30,10.35,0.05,"16,878","174,759",18.48,0.49%
2014/03/10,10.40,10.40,10.25,10.30,-0.10,"30,084","310,652",18.39,-0.96%
2014/03/07,10.45,10.70,10.40,10.40,0.00,"64,772","682,833",18.57,0.00%
2014/03/06,10.50,10.55,10.40,10.40,-0.05,"34,533","360,579",18.57,-0.48%
2014/03/05,10.50,10.60,10.40,10.45,0.05,"31,023","324,815",18.66,0.48%
2014/03/04,10.50,10.70,10.40,10.40,-0.20,"42,060","442,284",18.57,-1.89%
2014/03/03,10.75,10.75,10.55,10.60,-0.20,"43,505","462,429",29.44,-1.85%
2014/02/27,10.95,11.00,10.80,10.80,-0.10,"36,266","394,042",30,-0.92%
2014/02/26,10.75,10.90,10.75,10.90,0.15,"41,839","454,620",30.28,1.40%
2014/02/25,10.85,10.95,10.75,10.75,0.00,"42,527","460,742",29.86,0.00%
2014/02/24,10.95,11.15,10.75,10.75,-0.20,"139,404","1,529,589",29.86,-1.83%
2014/02/21,10.55,11.00,10.50,10.95,0.50,"134,692","1,453,425",30.42,4.78%
2014/02/20,10.50,10.55,10.40,10.45,-0.10,"34,734","363,918",29.03,-0.95%
2014/02/19,10.50,10.60,10.45,10.55,0.05,"21,422","225,414",29.31,0.48%
2014/02/18,10.55,10.60,10.45,10.50,-0.20,"47,699","500,559",29.17,-1.87%
2014/02/17,10.95,11.10,10.70,10.70,-0.15,"73,289","799,502",29.72,-1.38%
2014/02/14,10.85,10.95,10.75,10.85,0.15,"72,920","792,275",30.14,1.40%
2014/02/13,10.65,11.00,10.65,10.70,0.20,"116,095","1,259,144",29.72,1.90%
2014/02/12,10.40,10.60,10.40,10.50,0.15,"39,279","413,032",29.17,1.45%
2014/02/11,10.40,10.45,10.35,10.35,-0.05,"24,635","255,822",28.75,-0.48%
2014/02/10,10.65,10.70,10.40,10.40,-0.15,"38,989","411,748",28.89,-1.42%
2014/02/07,10.30,10.60,10.25,10.55,0.40,"53,715","561,794",29.31,3.94%
2014/02/06,10.20,10.25,10.10,10.15,0.00,"33,198","337,533",28.19,0.00%
2014/02/05,10.20,10.35,10.05,10.15,-0.35,"67,940","692,186",28.19,-3.33%
2014/01/27,10.50,10.55,10.45,10.50,-0.15,"55,537","583,164",29.17,-1.41%
2014/01/24,10.50,10.65,10.50,10.65,0.10,"40,828","430,821",29.58,0.95%
2014/01/23,10.65,10.80,10.55,10.55,-0.10,"57,161","608,676",29.31,-0.94%
2014/01/22,10.80,10.90,10.60,10.65,-0.20,"73,484","787,947",29.58,-1.84%
2014/01/21,11.05,11.15,10.80,10.85,-0.25,"90,312","988,574",30.14,-2.25%
2014/01/20,11.15,11.20,11.05,11.10,-0.05,"31,629","351,779",30.83,-0.45%
2014/01/17,11.05,11.20,11.00,11.15,0.10,"40,842","453,410",30.97,0.90%
2014/01/16,11.20,11.25,11.05,11.05,-0.05,"52,539","584,301",30.69,-0.45%
2014/01/15,11.20,11.30,11.10,11.10,-0.05,"56,881","635,770",30.83,-0.45%
2014/01/14,11.25,11.30,11.05,11.15,-0.20,"66,476","742,220",30.97,-1.76%
2014/01/13,11.60,11.70,11.35,11.35,-0.10,"104,104","1,197,301",31.53,-0.87%
2014/01/10,11.60,11.65,11.35,11.45,-0.10,"83,853","964,101",31.81,-0.87%
2014/01/09,10.95,11.55,10.90,11.55,0.60,"166,756","1,891,431",32.08,5.48%
2014/01/08,11.10,11.20,10.95,10.95,-0.05,"39,711","438,730",30.42,-0.45%
2014/01/07,10.85,11.15,10.85,11.00,0.15,"39,613","437,513",30.56,1.38%
2014/01/06,11.15,11.20,10.80,10.85,-0.30,"47,024","515,086",30.14,-2.69%
2014/01/03,11.10,11.20,11.00,11.15,0.05,"48,181","535,034",30.97,0.45%
2014/01/02,11.30,11.40,11.05,11.10,-0.25,"61,791","692,120",30.83,-2.20%
2013/12/31,11.40,11.45,11.20,11.35,-0.05,"57,593","650,413",31.53,-0.44%
2013/12/30,11.30,11.40,11.25,11.40,0.20,"63,969","724,161",31.67,1.79%
2013/12/27,11.15,11.30,11.10,11.20,0.05,"62,264","698,197",31.11,0.45%
2013/12/26,11.00,11.15,10.95,11.15,0.10,"47,093","520,820",30.97,0.90%
2013/12/25,10.90,11.20,10.90,11.05,0.30,"117,408","1,302,410",30.69,2.79%
2013/12/24,10.70,10.80,10.60,10.75,0.05,"58,363","624,318",29.86,0.47%
2013/12/23,10.50,10.80,10.45,10.70,0.35,"97,576","1,037,062",29.72,3.38%
2013/12/20,10.50,10.55,10.35,10.35,0.00,"51,382","535,243",28.75,0.00%
2013/12/19,10.50,10.55,10.30,10.35,0.00,"32,671","339,469",28.75,0.00%
2013/12/18,10.35,10.50,10.25,10.35,0.00,"36,342","377,092",28.75,0.00%
2013/12/17,10.50,10.60,10.30,10.35,-0.10,"32,104","334,942",28.75,-0.96%
2013/12/16,10.70,10.85,10.45,10.45,-0.25,"32,538","345,080",29.03,-2.34%
2013/12/13,10.65,10.75,10.65,10.70,0.05,"26,054","278,804",29.72,0.47%
2013/12/12,10.55,10.75,10.55,10.65,0.00,"27,142","289,800",29.58,0.00%
2013/12/11,10.95,11.00,10.60,10.65,-0.30,"54,597","585,252",29.58,-2.74%
2013/12/10,10.85,11.00,10.85,10.95,0.10,"33,099","361,940",30.42,0.92%
2013/12/09,11.00,11.15,10.80,10.85,-0.05,"46,520","508,909",30.14,-0.46%
2013/12/06,10.80,11.00,10.80,10.90,0.20,"43,358","472,925",30.28,1.87%
2013/12/05,10.95,11.00,10.70,10.70,-0.25,"67,106","725,592",29.72,-2.28%
2013/12/04,11.20,11.20,10.95,10.95,-0.25,"63,923","706,445",30.42,-2.23%
2013/12/03,11.10,11.25,11.05,11.20,0.10,"70,642","788,870",31.11,0.90%
2013/12/02,11.35,11.40,11.05,11.10,-0.10,"71,708","804,833",30.83,-0.89%
2013/11/29,11.10,11.35,11.10,11.20,0.30,"115,757","1,298,743",31.11,2.75%
2013/11/28,10.80,11.05,10.75,10.90,0.20,"132,254","1,443,088",30.28,1.87%
2013/11/27,11.05,11.05,10.65,10.70,-0.25,"139,797","1,513,680",29.72,-2.28%
2013/11/26,10.40,10.95,10.40,10.95,0.65,"205,527","2,201,053",30.42,6.31%
2013/11/25,10.05,10.45,9.98,10.30,0.40,"104,047","1,059,184",28.61,4.04%
2013/11/22,10.00,10.05,9.83,9.90,-0.08,"46,352","460,021",27.5,-0.80%
2013/11/21,10.00,10.05,9.84,9.98,0.02,"61,630","614,161",27.72,0.20%
2013/11/20,9.80,10.05,9.78,9.96,0.17,"52,059","518,430",27.67,1.74%
2013/11/19,10.00,10.15,9.75,9.79,-0.21,"83,529","824,399",27.19,-2.10%
2013/11/18,10.30,10.35,10.00,10.00,-0.35,"64,142","649,389",27.78,-3.38%
2013/11/15,10.80,10.80,10.30,10.35,-0.30,"74,028","779,291",28.75,-2.82%
2013/11/14,10.10,10.65,10.10,10.65,0.66,"126,466","1,323,419",0,6.61%
2013/11/13,9.96,10.05,9.93,9.99,0.01,"54,836","548,419",0,0.10%
2013/11/12,9.80,10.05,9.78,9.98,0.20,"74,961","742,250",0,2.04%
2013/11/11,10.25,10.30,9.77,9.78,-0.42,"80,981","801,536",0,-4.12%
2013/11/08,10.30,10.40,10.20,10.20,-0.15,"36,939","379,613",0,-1.45%
2013/11/07,10.30,10.50,10.25,10.35,0.05,"68,417","710,027",0,0.49%
2013/11/06,11.05,11.15,10.30,10.30,-0.75,"124,926","1,302,637",0,-6.79%
2013/11/05,11.10,11.35,11.05,11.05,-0.05,"43,871","490,974",0,-0.45%
2013/11/04,11.30,11.30,11.10,11.10,-0.30,"31,411","351,665",0,-2.63%
2013/11/01,11.40,11.40,11.15,11.40,-0.25,"63,866","720,011",0,-2.15%
2013/10/31,11.45,11.65,11.30,11.65,0.10,"39,398","451,717",0,0.87%
2013/10/30,11.55,11.65,11.40,11.55,0.05,"30,696","352,687",0,0.43%
2013/10/29,11.50,11.70,11.50,11.50,-0.05,"29,008","335,913",0,-0.43%
2013/10/28,11.25,11.60,11.20,11.55,0.20,"46,951","536,042",0,1.76%
2013/10/25,11.65,11.70,11.30,11.35,-0.35,"53,346","610,980",0,-2.99%
2013/10/24,11.60,11.70,11.50,11.70,0.10,"33,901","393,084",0,0.86%
2013/10/23,11.60,11.85,11.60,11.60,0.00,"41,482","485,857",0,0.00%
2013/10/22,11.75,11.80,11.50,11.60,-0.30,"65,243","760,623",0,-2.52%
2013/10/21,12.25,12.25,11.85,11.90,-0.50,"54,713","657,518",0,-4.03%
2013/10/18,11.80,12.50,11.70,12.40,0.55,"100,658","1,224,907",0,4.64%
2013/10/17,11.40,11.85,11.20,11.85,0.60,"66,405","768,423",0,5.33%
2013/10/16,11.40,11.40,11.20,11.25,-0.10,"29,027","327,423",0,-0.88%
2013/10/15,11.15,11.40,11.10,11.35,0.30,"52,164","588,182",0,2.71%
2013/10/14,11.65,11.75,11.00,11.05,-0.75,"104,527","1,172,494",0,-6.36%
2013/10/11,12.20,12.35,11.80,11.80,-0.40,"56,781","685,501",0,-3.28%
2013/10/09,12.35,12.40,12.20,12.20,-0.30,"45,135","553,757",0,-2.40%
2013/10/08,12.25,12.65,12.05,12.50,0.25,"73,402","912,394",0,2.04%
2013/10/07,12.80,12.85,12.25,12.25,-0.85,"99,822","1,243,114",0,-6.49%
2013/10/04,13.35,13.35,13.05,13.10,-0.25,"44,818","589,374",0,-1.87%
2013/10/03,13.25,13.50,13.15,13.35,0.05,"65,140","867,192",0,0.38%
2013/10/02,13.95,14.00,13.30,13.30,-0.85,"97,577","1,322,747",0,-6.01%
2013/10/01,14.20,14.40,14.10,14.15,-0.05,"32,273","458,852",0,-0.35%
2013/09/30,14.35,14.35,14.15,14.20,-0.35,"36,793","524,820",0,-2.41%
2013/09/27,14.55,14.75,14.55,14.55,0.15,"41,399","606,453",0,1.04%
2013/09/26,14.55,14.55,14.20,14.40,-0.10,"30,439","435,976",0,-0.69%
2013/09/25,14.50,14.55,14.40,14.50,0.10,"33,046","479,045",0,0.69%
2013/09/24,14.35,14.45,14.25,14.40,0.15,"20,685","296,854",0,1.05%
2013/09/23,14.40,14.45,14.20,14.25,-0.15,"31,510","450,040",0,-1.04%
2013/09/18,14.45,14.60,14.30,14.40,0.05,"35,704","515,377",0,0.35%
2013/09/17,14.45,14.45,14.20,14.35,-0.10,"31,622","452,680",0,-0.69%
2013/09/16,14.00,14.45,13.90,14.45,0.55,"62,912","889,063",0,3.96%
2013/09/14,14.00,14.10,13.85,13.90,-0.10,"12,670","176,271",0,-0.71%
2013/09/13,14.10,14.10,13.90,14.00,-0.10,"36,119","505,436",0,-0.71%
2013/09/12,14.30,14.30,13.70,14.10,-0.35,"72,262","1,008,486",0,-2.42%
2013/09/11,14.50,14.60,14.30,14.45,0.05,"39,495","570,092",0,0.35%
2013/09/10,14.80,14.80,14.30,14.40,-0.30,"45,464","660,123",0,-2.04%
2013/09/09,14.75,14.75,14.55,14.70,-0.05,"24,508","359,140",0,-0.34%
2013/09/06,14.75,14.75,14.50,14.75,0.05,"37,273","545,709",0,0.34%
2013/09/05,14.50,14.75,14.45,14.70,0.20,"37,475","548,057",0,1.38%
2013/09/04,14.90,14.90,14.40,14.50,-0.35,"37,746","550,005",0,-2.36%
2013/09/03,15.00,15.05,14.75,14.85,-0.05,"29,293","436,290",0,-0.34%
2013/09/02,15.10,15.10,14.90,14.90,-0.10,"30,658","459,027",0,-0.67%
2013/08/30,14.85,15.05,14.70,15.00,0.20,"47,421","707,814",0,1.35%
2013/08/29,15.05,15.05,14.80,14.80,-0.05,"38,804","579,384",0,-0.34%
2013/08/28,14.60,14.85,14.50,14.85,0.10,"43,181","632,226",0,0.68%
2013/08/27,14.90,15.15,14.70,14.75,0.05,"105,937","1,581,691",0,0.34%
2013/08/26,14.65,14.80,14.60,14.70,0.20,"44,809","658,829",0,1.38%
2013/08/23,14.65,14.80,14.40,14.50,0.10,"86,041","1,256,643",0,0.69%
2013/08/22,13.70,14.40,13.65,14.40,0.60,"71,325","1,003,630",0,4.35%
2013/08/20,14.15,14.20,13.80,13.80,-0.30,"46,604","651,531",0,-2.13%
2013/08/19,13.90,14.15,13.90,14.10,0.20,"61,942","871,421",0,1.44%
2013/08/16,13.80,14.00,13.60,13.90,0.10,"94,537","1,307,880",0,0.72%
2013/08/15,13.30,13.90,13.20,13.80,0.45,"107,622","1,462,565",0,3.37%
2013/08/14,13.60,13.60,13.30,13.35,-0.10,"41,727","558,800",0,-0.74%
2013/08/13,13.55,13.55,13.25,13.45,0.15,"43,300","579,843",0,1.13%
2013/08/12,13.35,13.40,13.20,13.30,0.10,"29,941","398,717",0,0.76%
2013/08/09,13.50,13.80,13.20,13.20,-0.10,"84,561","1,137,119",0,-0.75%
2013/08/08,13.10,13.30,13.00,13.30,0.20,"46,539","614,141",0,1.53%
2013/08/07,13.20,13.30,13.05,13.10,-0.40,"52,620","691,284",0,-2.96%
2013/08/06,13.00,13.55,13.00,13.50,-0.35,"66,406","889,152",0,-2.53%
2013/08/05,13.55,13.90,13.50,13.85,0.40,"38,501","530,293",0,2.97%
2013/08/02,14.15,14.15,13.45,13.45,-0.55,"57,324","787,635",0,-3.93%
2013/08/01,13.55,14.10,13.55,14.00,0.70,"103,092","1,432,652",0,5.26%
2013/07/31,13.45,13.55,13.05,13.30,-0.05,"56,171","743,339",0,-0.37%
2013/07/30,13.45,13.45,13.25,13.35,0.15,"19,128","255,495",0,1.14%
2013/07/29,13.50,13.50,13.20,13.20,-0.15,"26,047","346,526",0,-1.12%
2013/07/26,13.45,13.55,13.30,13.35,0.05,"24,549","329,045",0,0.38%
2013/07/25,13.15,13.55,13.15,13.30,-0.05,"51,836","690,202",0,-0.37%
2013/07/24,13.70,13.85,13.30,13.35,-0.35,"52,069","701,646",0,-2.55%
2013/07/23,13.70,13.80,13.45,13.70,0.20,"49,668","677,599",0,1.48%
2013/07/22,13.60,13.70,13.45,13.50,0.15,"58,254","790,335",0,1.12%
2013/07/19,13.75,13.75,13.00,13.35,-0.60,"143,655","1,906,416",0,-4.30%
2013/07/18,14.80,14.80,13.95,13.95,-1.00,"93,899","1,333,349",0,-6.69%
2013/07/17,15.30,15.50,14.95,14.95,-0.40,"49,521","748,447",0,-2.61%
2013/07/16,15.30,15.60,15.30,15.35,0.15,"60,770","938,337",0,0.99%
2013/07/15,14.90,15.35,14.90,15.20,0.20,"36,650","556,873",0,1.33%
2013/07/12,15.20,15.30,14.85,15.00,-0.10,"34,288","515,755",0,-0.66%
2013/07/11,15.15,15.30,14.90,15.10,0.25,"47,501","715,707",0,1.68%
2013/07/10,15.05,15.35,14.85,14.85,0.00,"45,450","685,530",0,0.00%
2013/07/09,14.75,15.10,14.75,14.85,0.15,"40,078","599,307",0,1.02%
2013/07/08,15.45,15.50,14.70,14.70,-0.75,"55,081","822,201",0,-4.85%
2013/07/05,15.10,15.70,14.90,15.45,0.70,"52,601","805,527",0,4.75%
2013/07/04,15.00,15.10,14.60,14.75,-0.05,"39,053","578,355",0,-0.34%
2013/07/03,15.25,15.55,14.75,14.80,-0.60,"61,126","919,070",0,-3.90%
2013/07/02,15.80,15.80,15.40,15.40,-0.40,"56,847","881,964",0,-2.53%
2013/07/01,15.05,15.90,14.85,15.80,0.85,"82,035","1,273,955",0,5.69%
2013/06/28,15.00,15.00,14.70,14.95,0.05,"59,048","878,164",0,0.34%
2013/06/27,14.70,15.10,14.50,14.90,0.35,"116,662","1,736,876",0,2.41%
2013/06/26,15.20,15.20,14.55,14.55,-0.15,"129,211","1,911,949",0,-1.02%
2013/06/25,15.00,15.20,14.45,14.70,-0.35,"115,755","1,716,157",0,-2.33%
2013/06/24,15.90,16.00,14.85,15.05,-0.85,"116,633","1,799,245",0,-5.35%
2013/06/21,16.15,16.20,15.90,15.90,-1.15,"196,033","3,133,519",0,-6.74%
2013/06/20,18.00,18.00,17.05,17.05,-1.25,"96,936","1,671,857",0,-6.83%
2013/06/19,18.90,18.90,18.25,18.30,-0.40,"32,331","599,531",0,-2.14%
2013/06/18,18.70,18.75,18.40,18.70,0.10,"31,203","579,784",0,0.54%
2013/06/17,18.85,18.85,18.45,18.60,-0.10,"24,744","460,669",0,-0.53%
2013/06/14,18.55,18.75,18.40,18.70,0.25,"40,525","753,063",0,1.36%
2013/06/13,19.00,19.00,18.45,18.45,-0.75,"57,246","1,070,994",0,-3.91%
2013/06/11,18.60,19.25,18.60,19.20,0.65,"46,321","879,687",0,3.50%
2013/06/10,18.60,18.75,18.50,18.55,0.25,"31,163","579,684",0,1.37%
2013/06/07,18.80,19.00,18.25,18.30,-0.30,"52,984","987,166",0,-1.61%
2013/06/06,18.75,18.90,18.55,18.60,-0.40,"59,231","1,106,349",0,-2.11%
2013/06/05,19.60,19.65,18.80,19.00,-0.75,"98,807","1,891,319",0,-3.80%
2013/06/04,20.00,20.30,19.70,19.75,-0.40,"52,179","1,039,270",0,-1.99%
2013/06/03,19.60,20.25,19.60,20.15,-0.05,"27,040","541,801",0,-0.25%
2013/05/31,20.35,20.50,20.00,20.20,0.20,"49,866","1,008,617",0,1.00%
2013/05/30,20.30,20.45,19.95,20.00,-0.70,"56,899","1,148,586",0,-3.38%
2013/05/29,20.20,20.80,20.05,20.70,0.70,"66,228","1,352,184",0,3.50%
2013/05/28,20.00,20.25,19.90,20.00,0.00,"36,831","738,273",0,0.00%
2013/05/27,19.40,20.00,19.40,20.00,0.70,"46,452","921,457",0,3.63%
2013/05/24,19.75,19.95,19.30,19.30,-0.45,"73,513","1,433,871",0,-2.28%
2013/05/23,20.35,20.40,19.70,19.75,-0.70,"58,086","1,157,655",0,-3.42%
2013/05/22,20.65,20.70,20.20,20.45,-0.05,"45,403","928,298",0,-0.24%
